分類編號  行業名稱  年度  擴大書審純益率  所得額標準  毛利率  費用率  淨利率
0894-11	口香糖製造	108	-	-	-	-	-
0894-12	巧克力粉製造	108	-	-	-	-	-
0894-99	其他糖果製造	108	-	-	-	-	-
0895-11	粗製茶	108	-	-	-	-	-
0895-12	精製茶	108	-	-	-	-	-
0896-11	味精製造	108	-	-	-	-	-
0896-12	食用鹽製造	108	-	-	-	-	-
0896-13	醬油製造	108	-	-	-	-	-
0896-14	調味醬製造	108	-	-	-	-	-
0896-15	食用醋製造	108	-	-	-	-	-
0896-99	其他調味品製造	108	-	-	-	-	-
0897-14	膳食及菜餚罐頭製造	108	-	-	-	-	-
0897-18	速食粥製造	108	-	-	-	-	-
0897-99	其他膳食及菜餚製造	108	-	-	-	-	-
0899-11	酵母製造	108	-	-	-	-	-
0899-12	食用冰棒及食用冰塊製造	108	-	-	-	-	-
0899-13	非乳製食用冰品製造	108	-	-	-	-	-
0899-14	蛋製品製造	108	-	-	-	-	-
0899-15	肉汁製造	108	-	-	-	-	-
0899-16	咖啡粉製造	108	-	-	-	-	-
0899-17	冷藏餐盒食品製造	108	-	-	-	-	-
0899-18	速食湯包製造	108	-	-	-	-	-
0899-19	特殊營養食品製造	108	-	-	-	-	-
0899-20	湯類罐頭製造	108	-	-	-	-	-
0899-21	果汁粉製造	108	-	-	-	-	-
0899-99	其他未分類食品製造	108	-	-	-	-	-
0911-00	啤酒製造	108	-	-	-	-	-
0919-00	其他酒精飲料製造	108	-	-	-	-	-
0920-11	蔬果汁飲料製造	108	-	-	-	-	-
0920-12	碳酸飲料製造	108	-	-	-	-	-
0920-13	咖啡飲料製造	108	-	-	-	-	-
0920-14	包裝飲用水製造	108	-	-	-	-	-
0920-16	機能性飲料製造	108	-	-	-	-	-
0920-17	茶類飲料製造	108	-	-	-	-	-
0920-99	其他非酒精飲料製造	108	-	-	-	-	-
1000-00	菸草製造	108	-	-	-	-	-
1111-11	棉纖維處理	108	-	-	-	-	-
1111-12	棉紡紗（線）紡製	108	-	-	-	-	-
1111-13	棉混紡紗（線）紡製	108	-	-	-	-	-
1111-14	毛紡紗紡製	108	-	-	-	-	-
1112-11	聚酯棉混紡紗（線）紡製	108	-	-	-	-	-
1112-12	聚胺棉混紡紗（線）紡製	108	-	-	-	-	-
1112-13	聚丙烯?棉混紡紗（線）紡製	108	-	-	-	-	-
1112-99	其他人造纖維紡紗紡製	108	-	-	-	-	-
1113-00	人造纖維加工絲製造	108	-	-	-	-	-
1119-11	蠶絲紗（線）紡製	108	-	-	-	-	-
1119-12	瓊麻絲紗（線）紡製	108	-	-	-	-	-
1119-13	麻紗（線）紡製	108	-	-	-	-	-
1119-14	韌性植物纖維紡前處理	108	-	-	-	-	-
1119-99	未分類其他紡紗紡製	108	-	-	-	-	-
1121-11	棉梭織布製造	108	-	-	-	-	-
1121-12	棉混紡梭織布製造	108	-	-	-	-	-
1121-13	棉毛巾布製造	108	-	-	-	-	-
1121-14	毛梭織布製造	108	-	-	-	-	-
1122-11	聚酯纖維梭織布製造	108	-	-	-	-	-
1122-12	尼龍纖維梭織布製造	108	-	-	-	-	-
1122-99	其他人造纖維梭織布製造	108	-	-	-	-	-
1123-00	玻璃纖維梭織布製造	108	-	-	-	-	-
1124-11	圓編針織布製造	108	-	-	-	-	-
1124-12	經編針織布製造	108	-	-	-	-	-
1124-99	其他針織布製造	108	-	-	-	-	-
1129-11	蠶絲梭織布製造	108	-	-	-	-	-
1129-12	麻絲梭織布製造	108	-	-	-	-	-
1129-99	未分類其他織布製造	108	-	-	-	-	-
1130-00	不織布製造	108	-	-	-	-	-
1140-11	梭織布染整	108	-	-	-	-	-
1140-12	針織布染整	108	-	-	-	-	-
1140-99	其他染整	108	-	-	-	-	-
1151-11	毛巾物製造	108	-	-	-	-	-
1151-12	寢具用品製造	108	-	-	-	-	-
1151-13	帆布製品製造	108	-	-	-	-	-
1151-14	睡袋、帳篷、雨篷、遮陽篷製造	108	-	-	-	-	-
1151-15	車套、車用椅套製造	108	-	-	-	-	-
1151-16	墊子製造	108	-	-	-	-	-
1151-17	窗簾、沙發套、椅套、桌巾製造	108	-	-	-	-	-
1151-18	背帶製造	108	-	-	-	-	-
1151-19	毛毯製造	108	-	-	-	-	-
1151-99	其他紡織製成品製造	108	-	-	-	-	-
1152-11	繩纜製造	108	-	-	-	-	-
1152-12	製網	108	-	-	-	-	-
1152-13	繩、纜、網加工	108	-	-	-	-	-
1152-14	漁網編製	108	-	-	-	-	-
1159-11	刺繡品織製	108	-	-	-	-	-
1159-12	織帶織製	108	-	-	-	-	-
1159-99	未分類其他紡織品製造	108	-	-	-	-	-
1210-11	梭織制服製造	108	-	-	-	-	-
1210-12	梭織童裝製造	108	-	-	-	-	-
1210-13	梭織運動服製造	108	-	-	-	-	-
1210-14	梭織外衣、襯衫製造	108	-	-	-	-	-
1210-15	梭織服裝訂製	108	-	-	-	-	-
1210-16	梭織成衣代工	108	-	-	-	-	-
1210-17	其他梭織外衣製造	108	-	-	-	-	-
1210-18	針織外衣、襯衫製造	108	-	-	-	-	-
1210-19	針織毛衣、毛褲製造	108	-	-	-	-	-
1210-20	其他針織外衣製造	108	-	-	-	-	-
1210-21	梭織內衣製造	108	-	-	-	-	-
1210-22	針織內衣製造	108	-	-	-	-	-
1210-23	睡衣製造	108	-	-	-	-	-
1210-24	束衣製造	108	-	-	-	-	-
1210-25	皮衣、皮褲製造	108	-	-	-	-	-
1210-26	代客編織（成衣）	108	-	-	-	-	-
1230-11	襪類製造	108	-	-	-	-	-
1230-12	紡織手套製造	108	-	-	-	-	-
1230-13	紡織帽製造	108	-	-	-	-	-
1230-14	皮服飾品製造	108	-	-	-	-	-
1230-15	代客編織（服飾品）	108	-	-	-	-	-
1230-99	其他服飾品製造	108	-	-	-	-	-
1301-00	皮革及毛皮整製	108	-	-	-	-	-
1302-11	皮鞋製造	108	-	-	-	-	-
1302-12	紡織鞋製造	108	-	-	-	-	-
1302-13	橡膠鞋製造	108	-	-	-	-	-
1302-15	塑膠鞋製造	108	-	-	-	-	-
1302-99	其他鞋類製造	108	-	-	-	-	-
1303-11	皮革製行李箱及手提袋製造	108	-	-	-	-	-
1303-12	仿皮革及其他材料製行李箱及手提袋製造	108	-	-	-	-	-
1309-00	其他皮革及毛皮製品製造	108	-	-	-	-	-
1401-11	木材鋸製、鉋製	108	-	-	-	-	-
1401-12	木材保存處理	108	-	-	-	-	-
1401-13	代客鋸木	108	-	-	-	-	-
1401-14	地板材製造（未組裝）	108	-	-	-	-	-
1401-99	其他製材	108	-	-	-	-	-
1402-00	合板及組合木材製造	108	-	-	-	-	-
1403-00	建築用木製品製造	108	-	-	-	-	-
1404-00	木質容器製造	108	-	-	-	-	-
1409-11	軟木製品製造	108	-	-	-	-	-
1409-12	雕刻木製品製造	108	-	-	-	-	-
1409-13	木框製造	108	-	-	-	-	-
1409-14	竹製品製造	108	-	-	-	-	-
1409-15	藤製品製造	108	-	-	-	-	-
1409-99	未分類其他木竹製品製造	108	-	-	-	-	-
1511-00	紙漿製造	108	-	-	-	-	-
1512-11	文化用紙製造	108	-	-	-	-	-
1512-12	包裝用紙製造	108	-	-	-	-	-
1512-99	其他紙張製造	108	-	-	-	-	-
1513-00	紙板製造	108	-	-	-	-	-
1520-11	瓦楞紙板（箱）製造	108	-	-	-	-	-
1520-12	紙袋製造	108	-	-	-	-	-
1520-99	其他紙容器製造	108	-	-	-	-	-
1591-11	衛生類用紙製造	108	-	-	-	-	-
1591-12	紙尿褲及衛生棉製造	108	-	-	-	-	-
1599-11	電腦報表紙製造	108	-	-	-	-	-
1599-12	神紙（冥紙）製造	108	-	-	-	-	-
1599-13	塑膠模紙製造	108	-	-	-	-	-
1599-99	其他未分類紙製品製造	108	-	-	-	-	-
1601-00	印刷	108	-	-	-	-	-
1602-11	製版	108	-	-	-	-	-
1602-12	印刷品裝訂及加工	108	-	-	-	-	-
1602-13	電腦排版、照相排版、印刷排版	108	-	-	-	-	-
1603-11	影音內容複製	108	-	-	-	-	-
1603-12	軟體內容複製	108	-	-	-	-	-
1603-13	錄音（影）帶內容複製	108	-	-	-	-	-
1700-11	瀝青製造	108	-	-	-	-	-
1700-12	汽油製造	108	-	-	-	-	-
1700-13	柴油製造	108	-	-	-	-	-
1700-14	潤滑油製造	108	-	-	-	-	-
1700-99	其他石油及煤製品製造	108	-	-	-	-	-
1810-11	酸類製造	108	-	-	-	-	-
1810-12	固、液態氣體製造	108	-	-	-	-	-
1810-13	鹼類製造	108	-	-	-	-	-
1810-14	精密化學材料製造	108	-	-	-	-	-
1810-15	石油化工原料製造	108	-	-	-	-	-
1810-99	其他化學原材料製造	108	-	-	-	-	-
1830-11	氮肥、磷肥、鉀肥製造	108	-	-	-	-	-
1830-12	其他複合肥料製造	108	-	-	-	-	-
1830-99	其他肥料及氮化合物製造	108	-	-	-	-	-
1841-11	聚酯粒製造	108	-	-	-	-	-
1841-12	ABS樹脂製造	108	-	-	-	-	-
1841-99	其他塑膠原料製造	108	-	-	-	-	-
1842-00	合成橡膠原料製造	108	-	-	-	-	-
1850-11	尼龍纖維製造	108	-	-	-	-	-
1850-99	其他人造纖維製造	108	-	-	-	-	-
1910-11	農藥製造	108	-	-	-	-	-
1910-12	環境用藥製造	108	-	-	-	-	-
1920-11	塗料製造	108	-	-	-	-	-
1920-12	油墨製造	108	-	-	-	-	-
1920-13	染料及顏料製造	108	-	-	-	-	-
1930-11	肥皂製造	108	-	-	-	-	-
1930-12	清潔劑製造	108	-	-	-	-	-
1930-13	牙膏及口腔衛生清潔劑製造	108	-	-	-	-	-
1930-14	表面活性劑製造	108	-	-	-	-	-
1930-15	清潔用化粧品製造	108	-	-	-	-	-
1930-99	其他清潔用品及化粧品製造	108	-	-	-	-	-
1990-11	電子工業用化學處理劑製造	108	-	-	-	-	-
1990-12	工業助劑製造	108	-	-	-	-	-
1990-99	其他未分類化學製品製造	108	-	-	-	-	-
2001-00	原料藥製造	108	-	-	-	-	-
2002-11	人用西藥製造	108	-	-	-	-	-
2002-12	動物用西藥製造	108	-	-	-	-	-
2003-00	醫用生物製品製造	108	-	-	-	-	-
2004-00	中藥製造	108	-	-	-	-	-
2005-11	體外診斷試劑製造	108	-	-	-	-	-
2005-99	其他醫用化學製品製造	108	-	-	-	-	-
2101-00	輪胎製造	108	-	-	-	-	-
2102-00	工業用橡膠製品製造	108	-	-	-	-	-
2109-11	橡膠鞋材製造	108	-	-	-	-	-
2109-99	未分類其他橡膠製品製造	108	-	-	-	-	-
2201-11	塑膠皮、塑膠布製造	108	-	-	-	-	-
2201-12	塑膠板、管材等製造	108	-	-	-	-	-
2202-11	塑膠膜製造	108	-	-	-	-	-
2202-12	塑膠袋製品製造	108	-	-	-	-	-
2203-00	塑膠外殼及配件製造	108	-	-	-	-	-
2209-11	塑膠日用品製造	108	-	-	-	-	-
2209-12	強化塑膠製品製造	108	-	-	-	-	-
2209-13	塑膠皮製品製造	108	-	-	-	-	-
2209-14	塑膠鞋材製造	108	-	-	-	-	-
2209-99	未分類其他塑膠製品製造	108	-	-	-	-	-
2311-00	平板玻璃及其製品製造	108	-	-	-	-	-
2312-00	玻璃容器製造	108	-	-	-	-	-
2313-00	玻璃纖維製造	108	-	-	-	-	-
2319-11	玻璃擺飾品製造	108	-	-	-	-	-
2319-99	未分類其他玻璃及其製品製造	108	-	-	-	-	-
2321-00	耐火材料製造	108	-	-	-	-	-
2322-11	磚瓦製造	108	-	-	-	-	-
2322-12	陶瓷衛浴設備燒製	108	-	-	-	-	-
2329-11	陶瓷餐具燒製	108	-	-	-	-	-
2329-12	陶瓷裝飾品燒製	108	-	-	-	-	-
2329-13	科學用、工業用陶瓷製品燒製	108	-	-	-	-	-
2329-99	未分類其他陶瓷製品製造	108	-	-	-	-	-
2331-00	水泥製造	108	-	-	-	-	-
2332-00	預拌混凝土製造	108	-	-	-	-	-
2333-00	水泥及混凝土製品製造	108	-	-	-	-	-
2340-11	石材家具及其製品製造	108	-	-	-	-	-
2340-12	石材建材及其製品製造	108	-	-	-	-	-
2340-99	其他石材製品製造	108	-	-	-	-	-
2391-11	砂布、砂紙製造	108	-	-	-	-	-
2391-12	砂輪、磨輪、磨石製造	108	-	-	-	-	-
2391-99	其他研磨材料製造	108	-	-	-	-	-
2399-11	石棉製品製造	108	-	-	-	-	-
2399-12	瀝青混凝土製造	108	-	-	-	-	-
2399-13	石灰製造	108	-	-	-	-	-
2399-14	石膏製品製造	108	-	-	-	-	-
2399-15	砂石碎解加工（無涉及砂石開採）	108	-	-	-	-	-
2399-99	其他未分類非金屬礦物製品製造	108	-	-	-	-	-
2411-00	鋼鐵冶鍊	108	-	-	-	-	-
2412-11	鑄管鑄造	108	-	-	-	-	-
2412-12	鑄鐵件鑄造	108	-	-	-	-	-
2412-13	鑄鋼件鑄造	108	-	-	-	-	-
2413-11	鋼板（捲）、鋼帶、鋼片製造	108	-	-	-	-	-
2413-12	型鋼製造	108	-	-	-	-	-
2413-13	鋼筋、棒鋼製造	108	-	-	-	-	-
2413-14	盤元線材製造	108	-	-	-	-	-
2413-15	鋼管製造	108	-	-	-	-	-
2414-00	鋼鐵伸線	108	-	-	-	-	-
2421-11	鋁精鍊	108	-	-	-	-	-
2421-12	鋁合金鍊製	108	-	-	-	-	-
2422-11	鋁合金鑄造	108	-	-	-	-	-
2422-12	再生鋁鑄造	108	-	-	-	-	-
2423-11	基本鋁件製造	108	-	-	-	-	-
2423-12	鋁或鋁合金粗製品製造	108	-	-	-	-	-
2431-00	鍊銅	108	-	-	-	-	-
2432-00	銅鑄造	108	-	-	-	-	-
2433-11	基本銅件製造	108	-	-	-	-	-
2433-12	銅或銅合金粗製品製造	108	-	-	-	-	-
2491-00	其他基本金屬鑄造	108	-	-	-	-	-
2499-11	貴金屬製造	108	-	-	-	-	-
2499-12	銲棒、桿、條製造	108	-	-	-	-	-
2499-99	其他未分類基本金屬製造	108	-	-	-	-	-
2511-11	農用手工具製造	108	-	-	-	-	-
2511-12	扳手製造	108	-	-	-	-	-
2511-13	鎖具及鑰匙製造	108	-	-	-	-	-
2511-99	其他金屬手工具製造	108	-	-	-	-	-
2512-11	塑膠成型模具製造	108	-	-	-	-	-
2512-99	其他金屬模具製造	108	-	-	-	-	-
2521-00	金屬結構製造	108	-	-	-	-	-
2522-11	金屬門窗（框）製造	108	-	-	-	-	-
2522-99	其他金屬建築組件製造	108	-	-	-	-	-
2531-11	金屬貯槽製造	108	-	-	-	-	-
2531-12	鍋爐製造	108	-	-	-	-	-
2531-13	鍋爐附屬裝置製造	108	-	-	-	-	-
2531-99	其他鍋爐、金屬貯槽及壓力容器製造	108	-	-	-	-	-
2539-11	鋼瓶（瓦斯鋼瓶除外）製造	108	-	-	-	-	-
2539-12	金屬罐製造	108	-	-	-	-	-
2539-99	未分類其他金屬容器製造	108	-	-	-	-	-
2541-11	鋼鐵鍛品製造	108	-	-	-	-	-
2541-99	其他金屬鍛造	108	-	-	-	-	-
2542-00	粉末冶金	108	-	-	-	-	-
2543-11	鋼鐵熱處理	108	-	-	-	-	-
2543-99	其他金屬熱處理	108	-	-	-	-	-
2544-11	基本金屬表面處理	108	-	-	-	-	-
2544-12	金屬製品表面處理	108	-	-	-	-	-
2549-11	金屬裁剪、焊接處理	108	-	-	-	-	-
2549-99	未分類其他金屬加工處理	108	-	-	-	-	-
2591-00	螺絲、螺帽及鉚釘製造	108	-	-	-	-	-
2592-11	金屬彈簧製造	108	-	-	-	-	-
2592-12	金屬線製品製造	108	-	-	-	-	-
2599-11	金屬把手製造	108	-	-	-	-	-
2599-12	金屬瓶蓋製造	108	-	-	-	-	-
2599-13	金屬軟管製造	108	-	-	-	-	-
2599-14	金屬鍋碗製造	108	-	-	-	-	-
2599-15	關門器製造	108	-	-	-	-	-
2599-16	鋼球、鋼珠製造	108	-	-	-	-	-
2599-17	金屬徽章製造	108	-	-	-	-	-
2599-99	其他未分類金屬製品製造	108	-	-	-	-	-
2611-11	磊晶矽晶圓製造	108	-	-	-	-	-
2611-12	記憶體製造	108	-	-	-	-	-
2611-99	其他積體電路製造	108	-	-	-	-	-
2612-11	二極體製造	108	-	-	-	-	-
2612-12	電晶體製造	108	-	-	-	-	-
2612-99	其他分離式元件製造	108	-	-	-	-	-
2613-00	半導體封裝及測試	108	-	-	-	-	-
2620-00	被動電子元件製造	108	-	-	-	-	-
2630-00	印刷電路板製造	108	-	-	-	-	-
2641-00	液晶面板及其組件製造	108	-	-	-	-	-
2642-00	發光二極體製造	108	-	-	-	-	-
2643-00	太陽能電池製造	108	-	-	-	-	-
2649-11	觸控面板製造	108	-	-	-	-	-
2649-12	偏光板製造	108	-	-	-	-	-
2649-99	未分類其他光電材料及元件製造	108	-	-	-	-	-
2691-11	記憶體模組製造	108	-	-	-	-	-
2691-12	主機卡（板）製造	108	-	-	-	-	-
2691-13	網路卡製造	108	-	-	-	-	-
2691-99	其他印刷電路板組件製造	108	-	-	-	-	-
2699-11	電子連接器（線）製造	108	-	-	-	-	-
2699-12	石英振盪器製造	108	-	-	-	-	-
2699-13	電子管製造	108	-	-	-	-	-
2699-99	其他未分類電子零組件製造	108	-	-	-	-	-
2711-00	電腦製造	108	-	-	-	-	-
2712-11	終端機製造	108	-	-	-	-	-
2712-12	顯示器製造	108	-	-	-	-	-
2719-11	讀卡機製造	108	-	-	-	-	-
2719-12	印表機、繪圖機製造	108	-	-	-	-	-
2719-13	磁碟機製造	108	-	-	-	-	-
2719-14	隨身碟製造	108	-	-	-	-	-
2719-15	掃瞄器製造	108	-	-	-	-	-
2719-17	光碟機、光碟燒錄器製造	108	-	-	-	-	-
2719-18	數位投影機製造	108	-	-	-	-	-
2719-19	鍵盤、滑鼠製造	108	-	-	-	-	-
2719-99	未分類其他電腦週邊設備製造	108	-	-	-	-	-
2721-11	手機製造	108	-	-	-	-	-
2721-12	有線電話機製造	108	-	-	-	-	-
2721-13	無線電話機製造	108	-	-	-	-	-
2729-11	數據機製造	108	-	-	-	-	-
2729-12	電話交換機製造	108	-	-	-	-	-
2729-13	廣播及電視發射設備製造	108	-	-	-	-	-
2729-14	無線電接收機製造	108	-	-	-	-	-
2729-15	區域網路及寬頻網路設備製造	108	-	-	-	-	-
2729-16	防盜、防災系統設備製造	108	-	-	-	-	-
2729-99	未分類其他通訊傳播設備製造	108	-	-	-	-	-
2730-11	電視機製造	108	-	-	-	-	-
2730-12	錄放影機製造	108	-	-	-	-	-
2730-13	收錄放音機製造	108	-	-	-	-	-
2730-14	音響設備製造	108	-	-	-	-	-
2730-99	其他視聽電子產品製造	108	-	-	-	-	-
2740-11	磁條卡、硬式磁碟片製造	108	-	-	-	-	-
2740-13	空白光碟片製造	108	-	-	-	-	-
2740-14	空白唱片製造	108	-	-	-	-	-
2751-11	聲納、雷達系統、遙感探測設備製造	108	-	-	-	-	-
2751-12	衛星導航系統（GPS）設備製造	108	-	-	-	-	-
2751-13	物理量測儀器製造	108	-	-	-	-	-
2751-14	數值控制操作器製造	108	-	-	-	-	-
2751-15	計量及計數器製造	108	-	-	-	-	-
2751-99	其他量測、導航及控制設備製造	108	-	-	-	-	-
2752-00	鐘錶製造	108	-	-	-	-	-
2760-00	輻射及電子醫學設備製造	108	-	-	-	-	-
2771-00	照相機製造	108	-	-	-	-	-
2779-11	光學元件製造	108	-	-	-	-	-
2779-99	未分類其他光學儀器及設備製造	108	-	-	-	-	-
2810-11	電力變壓器製造	108	-	-	-	-	-
2810-12	電動機製造	108	-	-	-	-	-
2810-99	其他發電、輸電及配電機械製造	108	-	-	-	-	-
2820-11	一次電池製造	108	-	-	-	-	-
2820-12	二次電池製造	108	-	-	-	-	-
2831-00	電線及電纜製造	108	-	-	-	-	-
2832-11	配線用開關、電插座製造	108	-	-	-	-	-
2832-99	其他配線器材製造	108	-	-	-	-	-
2841-00	電燈泡及燈管製造	108	-	-	-	-	-
2842-11	檯燈製造	108	-	-	-	-	-
2842-12	美術燈製造	108	-	-	-	-	-
2842-13	閃光燈具製造	108	-	-	-	-	-
2842-14	聖誕裝飾燈製造	108	-	-	-	-	-
2842-15	手電筒製造	108	-	-	-	-	-
2842-99	其他照明器具製造	108	-	-	-	-	-
2851-11	家用冷氣機製造	108	-	-	-	-	-
2851-12	家用除濕器、加濕器製造	108	-	-	-	-	-
2859-11	電鬍刀、電髮器材製造	108	-	-	-	-	-
2859-12	熱水器、排油煙機、瓦斯器具、烘碗機製造	108	-	-	-	-	-
2859-13	家用飲水機製造	108	-	-	-	-	-
2859-14	電熱器製造	108	-	-	-	-	-
2859-15	家用電冰箱製造	108	-	-	-	-	-
2859-16	家用洗衣設備製造	108	-	-	-	-	-
2859-17	家用電扇製造	108	-	-	-	-	-
2859-99	未分類其他家用電器製造	108	-	-	-	-	-
2890-11	電源供應器製造	108	-	-	-	-	-
2890-99	未分類其他電力設備及配備製造	108	-	-	-	-	-
2911-00	冶金機械製造	108	-	-	-	-	-
2912-11	金屬用車床、銑床、鑽床製造	108	-	-	-	-	-
2912-99	其他金屬切削工具機製造	108	-	-	-	-	-
2919-00	其他金屬加工用機械設備製造	108	-	-	-	-	-
2921-11	整地、播種及收穫機械設備製造	108	-	-	-	-	-
2921-12	農業機械零配件製造	108	-	-	-	-	-
2921-99	其他農用及林用機械設備製造	108	-	-	-	-	-
2922-00	採礦及營造用機械設備製造	108	-	-	-	-	-
2923-00	食品、飲料及菸草製作用機械設備製造	108	-	-	-	-	-
2924-11	紡織機械設備製造	108	-	-	-	-	-
2924-12	成衣機械設備製造	108	-	-	-	-	-
2924-13	製鞋機製造	108	-	-	-	-	-
2924-99	其他紡織、成衣及皮革生產用機械設備製造	108	-	-	-	-	-
2925-00	木工機械設備製造	108	-	-	-	-	-
2926-00	化工機械設備製造	108	-	-	-	-	-
2927-00	橡膠及塑膠加工用機械設備製造	108	-	-	-	-	-
2928-00	電子及半導體生產用機械設備製造	108	-	-	-	-	-
2929-11	造紙機械設備製造	108	-	-	-	-	-
2929-12	印刷機械設備製造	108	-	-	-	-	-
2929-99	其他未分類專用機械設備製造	108	-	-	-	-	-
2931-11	渦輪機製造	108	-	-	-	-	-
